date,time,latitude,longitude,elevation,course,speed
1/9/2019, 10:24:40 ,34.488285,-118.198265,2925,179.8,45
1/9/2019, 10:24:41 ,34.488098,-118.198265,2921,179.8,46
1/9/2019, 10:24:42 ,34.487915,-118.198265,2917,179.8,51
1/9/2019, 10:24:43 ,34.487728,-118.198265,2914,179.6,49
1/9/2019, 10:24:44 ,34.487541,-118.198265,2910,179.6,47
1/9/2019, 10:24:45 ,34.487346,-118.198265,2909,181.2,49
1/9/2019, 10:24:47 ,34.486965,-118.198265,2905,179.7,48
1/9/2019, 10:24:48 ,34.48677,-118.198265,2902,179.7,48
1/9/2019, 10:24:49 ,34.486579,-118.198257,2899,179.4,47
1/9/2019, 10:24:50 ,34.486389,-118.198257,2896,179.5,47
1/9/2019, 10:24:51 ,34.486202,-118.198249,2894,179.6,47
1/9/2019, 10:24:52 ,34.486011,-118.198249,2891,180,47
1/9/2019, 10:24:53 ,34.485824,-118.198249,2888,180.3,47
1/9/2019, 10:24:54 ,34.485637,-118.198257,2886,180.4,46
1/9/2019, 10:24:55 ,34.48545,-118.198257,2883,180.7,46
1/9/2019, 10:24:56 ,34.48526,-118.198257,2880,180.6,46
1/9/2019, 10:24:57 ,34.485076,-118.198265,2877,180.7,46
1/9/2019, 10:24:58 ,34.484889,-118.198265,2875,180.3,46
1/9/2019, 10:24:59 ,34.484706,-118.198265,2872,180.3,46
1/9/2019, 10:25:00 ,34.484519,-118.198265,2869,179.7,46
1/9/2019, 10:25:01 ,34.484333,-118.198265,2866,179.5,46
1/9/2019, 10:25:02 ,34.484149,-118.198265,2864,179.7,46
1/9/2019, 10:25:04 ,34.483779,-118.198265,2859,179.5,46
1/9/2019, 10:25:05 ,34.483596,-118.198257,2856,179.4,46
1/9/2019, 10:25:06 ,34.483413,-118.198249,2854,178,51
1/9/2019, 10:25:07 ,34.48323,-118.198242,2852,178.6,48
1/9/2019, 10:25:08 ,34.483051,-118.198242,2849,178.8,47
1/9/2019, 10:25:09 ,34.482868,-118.198234,2847,179.1,46
1/9/2019, 10:25:10 ,34.482685,-118.198234,2844,179.3,46
1/9/2019, 10:25:11 ,34.482505,-118.198226,2842,179.6,45
1/9/2019, 10:25:12 ,34.482322,-118.198226,2840,179.8,45
1/9/2019, 10:25:13 ,34.482143,-118.198234,2838,179.7,45
1/9/2019, 10:25:14 ,34.481964,-118.198226,2835,179.6,45
1/9/2019, 10:25:15 ,34.481784,-118.198226,2833,179.8,45
1/9/2019, 10:25:16 ,34.481605,-118.198226,2831,179.9,44
1/9/2019, 10:25:17 ,34.48143,-118.198226,2829,180.1,44
1/9/2019, 10:25:18 ,34.48125,-118.198226,2827,179.7,44
1/9/2019, 10:25:19 ,34.481075,-118.198219,2825,179.2,44
1/9/2019, 10:25:20 ,34.480899,-118.198219,2823,178.2,44
1/9/2019, 10:25:22 ,34.480556,-118.198196,2819,176.8,43
1/9/2019, 10:25:23 ,34.480381,-118.198173,2816,176.8,43
1/9/2019, 10:25:24 ,34.480205,-118.19815,2814,174.2,43
1/9/2019, 10:25:25 ,34.48003,-118.198127,2812,173.9,44
1/9/2019, 10:25:26 ,34.479854,-118.198104,2810,173.8,44
1/9/2019, 10:25:27 ,34.479679,-118.198081,2808,174,44
1/9/2019, 10:25:28 ,34.479499,-118.198059,2806,174.2,45
1/9/2019, 10:25:29 ,34.47932,-118.198036,2804,174.2,45
1/9/2019, 10:25:30 ,34.479141,-118.198013,2802,174.2,45
1/9/2019, 10:25:31 ,34.478958,-118.19799,2799,174.2,45
1/9/2019, 10:25:32 ,34.478775,-118.197967,2797,174.2,45
1/9/2019, 10:25:33 ,34.478595,-118.197944,2795,174.2,45
1/9/2019, 10:25:34 ,34.478416,-118.197921,2793,174.2,45
1/9/2019, 10:25:35 ,34.478237,-118.197898,2791,174.1,45
1/9/2019, 10:25:36 ,34.478061,-118.197875,2788,174.1,44
1/9/2019, 10:25:37 ,34.477882,-118.197853,2786,174.3,44
1/9/2019, 10:25:38 ,34.477706,-118.197837,2784,174.3,44
1/9/2019, 10:25:40 ,34.477359,-118.197792,2781,174.2,44
1/9/2019, 10:25:41 ,34.477184,-118.197769,2780,174.1,44
1/9/2019, 10:25:42 ,34.477008,-118.197746,2778,174,44
1/9/2019, 10:25:43 ,34.476833,-118.197723,2777,174.1,43
1/9/2019, 10:25:44 ,34.476657,-118.197708,2775,174.2,43
1/9/2019, 10:25:45 ,34.47649,-118.197685,2774,174.7,43
1/9/2019, 10:25:46 ,34.476318,-118.197669,2773,174.7,43
1/9/2019, 10:25:47 ,34.47615,-118.197647,2771,174.6,42
1/9/2019, 10:25:48 ,34.475986,-118.197631,2770,174.6,42
1/9/2019, 10:25:49 ,34.475818,-118.197608,2770,174,41
1/9/2019, 10:25:50 ,34.475658,-118.197586,2768,174.1,41
1/9/2019, 10:25:51 ,34.47549,-118.197563,2767,174,42
1/9/2019, 10:25:52 ,34.475326,-118.19754,2766,173.7,42
1/9/2019, 10:25:53 ,34.475158,-118.197525,2764,173.6,42
1/9/2019, 10:25:54 ,34.474994,-118.197494,2763,173.6,41
1/9/2019, 10:25:55 ,34.47483,-118.197471,2762,173.8,41
1/9/2019, 10:25:56 ,34.474666,-118.197456,2760,174.2,41
1/9/2019, 10:25:58 ,34.474349,-118.197418,2757,174.3,41
1/9/2019, 10:25:59 ,34.474208,-118.197395,2756,174.4,39
1/9/2019, 10:26:00 ,34.474086,-118.19738,2754,174.6,34
1/9/2019, 10:26:01 ,34.473968,-118.197372,2753,174.9,31
1/9/2019, 10:26:02 ,34.473865,-118.197357,2751,174.8,28
1/9/2019, 10:26:03 ,34.47377,-118.197349,2750,175,26
1/9/2019, 10:26:04 ,34.473678,-118.197341,2749,175.7,25
1/9/2019, 10:26:05 ,34.47359,-118.197334,2747,176.1,24
1/9/2019, 10:26:06 ,34.473503,-118.197326,2746,176.6,23
1/9/2019, 10:26:07 ,34.473411,-118.197319,2745,176.9,23
1/9/2019, 10:26:08 ,34.47332,-118.197311,2743,176.9,23
1/9/2019, 10:26:09 ,34.473228,-118.197311,2742,177.2,24
1/9/2019, 10:26:10 ,34.473133,-118.197303,2740,177.7,24
1/9/2019, 10:26:11 ,34.473041,-118.197303,2739,178,24
1/9/2019, 10:26:12 ,34.472942,-118.197296,2738,178.4,24
1/9/2019, 10:26:13 ,34.472843,-118.197296,2737,179,24
1/9/2019, 10:26:14 ,34.472747,-118.197288,2736,179,25
1/9/2019, 10:26:15 ,34.472644,-118.197288,2735,179.1,25
1/9/2019, 10:26:17 ,34.472438,-118.197288,2733,178.9,26
1/9/2019, 10:26:18 ,34.472339,-118.197288,2733,178.9,26
1/9/2019, 10:26:19 ,34.472236,-118.197288,2732,179.7,25
1/9/2019, 10:26:20 ,34.472133,-118.197288,2731,179.8,26
1/9/2019, 10:26:21 ,34.47203,-118.197288,2730,179.7,26
1/9/2019, 10:26:22 ,34.471927,-118.19728,2730,179.6,26
1/9/2019, 10:26:23 ,34.47182,-118.19728,2729,179.4,26
1/9/2019, 10:26:24 ,34.471714,-118.19728,2729,179.5,27
1/9/2019, 10:26:25 ,34.471603,-118.19728,2729,179.2,28
1/9/2019, 10:26:26 ,34.471488,-118.197273,2728,179.2,28
1/9/2019, 10:26:27 ,34.471374,-118.197273,2728,179.1,28
1/9/2019, 10:26:28 ,34.47126,-118.197273,2728,179.6,29
1/9/2019, 10:26:29 ,34.471138,-118.197273,2728,179.7,30
1/9/2019, 10:26:30 ,34.471015,-118.197273,2727,179.8,31
1/9/2019, 10:26:31 ,34.47089,-118.197273,2727,179.5,31
1/9/2019, 10:26:32 ,34.470767,-118.197273,2726,179.2,31
1/9/2019, 10:26:33 ,34.470642,-118.197273,2725,179.2,31
1/9/2019, 10:26:35 ,34.470386,-118.197265,2724,179,32
1/9/2019, 10:26:36 ,34.470256,-118.197257,2724,179,32
1/9/2019, 10:26:37 ,34.470127,-118.197257,2723,177.8,31
1/9/2019, 10:26:38 ,34.470005,-118.19725,2723,178.4,31
1/9/2019, 10:26:39 ,34.469882,-118.19725,2722,178.1,31
1/9/2019, 10:26:40 ,34.469757,-118.197242,2722,178.6,31
1/9/2019, 10:26:41 ,34.469635,-118.197242,2722,179.6,31
1/9/2019, 10:26:42 ,34.469505,-118.197242,2722,180.2,31
1/9/2019, 10:26:43 ,34.469379,-118.19725,2721,180.8,32
1/9/2019, 10:26:44 ,34.469253,-118.19725,2721,179.9,32
1/9/2019, 10:26:45 ,34.469123,-118.19725,2720,179.9,32
1/9/2019, 10:26:46 ,34.468994,-118.19725,2720,179.2,32
1/9/2019, 10:26:47 ,34.468872,-118.197242,2720,179.4,31
1/9/2019, 10:26:48 ,34.46875,-118.197242,2719,179.7,30
1/9/2019, 10:26:49 ,34.468631,-118.197242,2719,179.7,30
1/9/2019, 10:26:50 ,34.468513,-118.197242,2718,181.2,30
1/9/2019, 10:26:51 ,34.468399,-118.197242,2718,180.2,31
1/9/2019, 10:26:53 ,34.468189,-118.197242,2718,180.4,29
1/9/2019, 10:26:54 ,34.468097,-118.19725,2718,180.4,29
1/9/2019, 10:26:55 ,34.468009,-118.19725,2717,179.8,24
1/9/2019, 10:26:56 ,34.467914,-118.197242,2717,179.2,24
1/9/2019, 10:26:57 ,34.467819,-118.197242,2717,180,25
1/9/2019, 10:26:58 ,34.467723,-118.197242,2717,178.8,24
1/9/2019, 10:26:59 ,34.467628,-118.197235,2717,178.6,24
1/9/2019, 10:27:00 ,34.467536,-118.197235,2718,178.4,23
1/9/2019, 10:27:01 ,34.467445,-118.197227,2717,178.6,23
1/9/2019, 10:27:02 ,34.467361,-118.197227,2717,178.9,23
1/9/2019, 10:27:03 ,34.467273,-118.197227,2717,179,22
1/9/2019, 10:27:04 ,34.467189,-118.197219,2717,177.5,21
1/9/2019, 10:27:05 ,34.467113,-118.197212,2717,176.2,20
1/9/2019, 10:27:06 ,34.467033,-118.197204,2717,174.6,20
1/9/2019, 10:27:07 ,34.466964,-118.197196,2717,172.7,18
1/9/2019, 10:27:08 ,34.466903,-118.197174,2717,166.2,17
1/9/2019, 10:27:09 ,34.466857,-118.197151,2717,154.2,14
1/9/2019, 10:27:11 ,34.4668,-118.197082,2716,140.9,13
1/9/2019, 10:27:12 ,34.466789,-118.197052,2716,130.2,11
1/9/2019, 10:27:13 ,34.466781,-118.197013,2716,109.2,8
1/9/2019, 10:27:14 ,34.466781,-118.196983,2716,91.7,6
1/9/2019, 10:27:15 ,34.466785,-118.196952,2716,81,6
1/9/2019, 10:27:16 ,34.466796,-118.196922,2716,77.8,7
1/9/2019, 10:27:17 ,34.466804,-118.196891,2716,82.6,6
1/9/2019, 10:27:18 ,34.466804,-118.196861,2716,107,5
1/9/2019, 10:27:19 ,34.466793,-118.196838,2716,135.9,5
1/9/2019, 10:27:20 ,34.466777,-118.19683,2716,164.2,5
1/9/2019, 10:27:21 ,34.466762,-118.19683,2716,185.3,4
1/9/2019, 10:27:22 ,34.466751,-118.196838,2715,192.4,3
1/9/2019, 10:27:23 ,34.466743,-118.196838,2715,187.2,1
1/9/2019, 10:27:24 ,34.466739,-118.196846,2715,182,1
1/9/2019, 10:27:25 ,34.466743,-118.196853,2715,182,0
1/9/2019, 10:27:26 ,34.466743,-118.196853,2715,182,0
1/9/2019, 10:27:27 ,34.466747,-118.196861,2716,182,0
1/9/2019, 10:27:29 ,34.466751,-118.196861,2716,182,0
1/9/2019, 10:27:30 ,34.466754,-118.196861,2716,182,0
1/9/2019, 10:27:31 ,34.466754,-118.196861,2715,182,0
1/9/2019, 10:38:33 ,34.466777,-118.196884,642,0,0
1/9/2019, 10:38:35 ,34.466777,-118.196853,1388,0,0
1/9/2019, 10:38:36 ,34.466781,-118.196846,1654,0,0
1/9/2019, 10:38:37 ,34.466796,-118.196838,1867,0,0
1/9/2019, 10:38:38 ,34.4668,-118.196853,2037,0,0
1/9/2019, 10:38:39 ,34.466793,-118.196853,2172,0,0
1/9/2019, 10:38:40 ,34.466785,-118.196861,2279,0,0
1/9/2019, 10:38:41 ,34.466793,-118.196868,2366,0,0
1/9/2019, 10:38:42 ,34.466793,-118.196861,2436,0,0
1/9/2019, 10:38:43 ,34.466793,-118.196861,2436,0,0
1/9/2019, 10:38:44 ,34.466793,-118.196861,2436,0,0
1/9/2019, 10:38:45 ,34.466793,-118.196861,2436,0,0
1/9/2019, 10:38:46 ,34.466793,-118.196861,2436,0,0
1/9/2019, 10:38:47 ,34.466793,-118.196861,2436,0,0
1/9/2019, 10:38:48 ,34.466793,-118.196861,2436,0,0
1/9/2019, 10:38:49 ,34.466793,-118.196861,2436,0,0
1/9/2019, 10:38:50 ,34.466793,-118.196861,2436,0,0
1/9/2019, 10:38:51 ,34.466793,-118.196861,2436,0,0
1/9/2019, 10:38:52 ,34.466793,-118.196861,2436,0,0
1/9/2019, 10:38:54 ,34.466793,-118.196861,2436,0,0
1/9/2019, 10:38:55 ,34.466793,-118.196861,2436,0,0
1/9/2019, 10:38:56 ,34.466793,-118.196861,2436,0,0
1/9/2019, 10:38:57 ,34.466793,-118.196861,2436,0,0
1/9/2019, 10:38:58 ,34.466793,-118.196861,2436,0,0
1/9/2019, 10:38:59 ,34.466751,-118.196861,2729,346.2,1
1/9/2019, 10:39:00 ,34.466754,-118.196876,2729,342.6,1
1/9/2019, 10:39:01 ,34.46677,-118.196861,2730,347.4,1
1/9/2019, 10:39:02 ,34.466781,-118.196861,2731,354.7,1
1/9/2019, 10:39:03 ,34.466785,-118.196861,2729,3,1
1/9/2019, 10:39:04 ,34.466793,-118.196868,2729,2.9,2
1/9/2019, 10:39:05 ,34.466808,-118.196853,2729,14.6,1
1/9/2019, 10:39:06 ,34.466808,-118.196846,2731,18.4,1
1/9/2019, 10:39:07 ,34.466808,-118.196853,2732,18.4,0
1/9/2019, 10:39:08 ,34.466796,-118.196868,2732,18.4,0
1/9/2019, 10:39:09 ,34.4668,-118.196891,2734,18.4,0
1/9/2019, 10:39:10 ,34.466827,-118.196922,2739,262.3,2
1/9/2019, 10:39:11 ,34.466819,-118.196914,2741,268.7,3
1/9/2019, 10:39:13 ,34.466835,-118.196952,2745,283,3
1/9/2019, 10:39:14 ,34.466846,-118.196983,2747,283,3
1/9/2019, 10:39:15 ,34.466842,-118.196998,2748,277.5,4
1/9/2019, 10:39:16 ,34.466842,-118.197013,2748,275.1,4
1/9/2019, 10:39:17 ,34.466838,-118.197029,2748,272.7,5
1/9/2019, 10:39:18 ,34.466838,-118.197052,2748,271.1,4
1/9/2019, 10:39:19 ,34.466838,-118.197074,2748,268.6,3
1/9/2019, 10:39:20 ,34.466838,-118.197082,2748,265.2,3
1/9/2019, 10:39:21 ,34.466835,-118.197105,2748,259.1,4
1/9/2019, 10:39:22 ,34.466827,-118.197135,2748,248.2,8
1/9/2019, 10:39:23 ,34.4668,-118.197166,2748,223.8,10
1/9/2019, 10:39:24 ,34.466758,-118.197189,2748,200.6,12
1/9/2019, 10:39:25 ,34.466701,-118.197196,2748,186.4,13
1/9/2019, 10:39:26 ,34.46664,-118.197189,2746,179.1,15
1/9/2019, 10:39:27 ,34.466571,-118.197181,2745,175,16
1/9/2019, 10:39:28 ,34.466495,-118.197166,2745,172.6,18
1/9/2019, 10:39:29 ,34.466419,-118.197158,2744,172,19
1/9/2019, 10:39:31 ,34.466259,-118.197128,2742,172.9,19
1/9/2019, 10:39:32 ,34.466186,-118.197113,2742,173.5,19
1/9/2019, 10:39:33 ,34.466121,-118.197105,2741,173.5,16
1/9/2019, 10:39:34 ,34.466075,-118.197097,2741,173.2,13
1/9/2019, 10:39:35 ,34.466041,-118.19709,2741,173.1,10
1/9/2019, 10:39:36 ,34.466018,-118.197082,2740,172.9,4
1/9/2019, 10:39:37 ,34.466011,-118.197082,2740,175.4,2
1/9/2019, 10:39:38 ,34.466007,-118.197082,2739,175.4,0
1/9/2019, 10:39:39 ,34.466007,-118.197082,2738,163.5,1
1/9/2019, 10:39:40 ,34.466007,-118.197074,2737,146.7,3
1/9/2019, 10:39:41 ,34.466003,-118.197067,2735,128.3,6
1/9/2019, 10:39:42 ,34.465995,-118.197036,2734,104.2,7
1/9/2019, 10:39:43 ,34.465999,-118.19699,2733,78,9
1/9/2019, 10:39:44 ,34.466014,-118.196945,2733,57.8,10
1/9/2019, 10:39:45 ,34.466049,-118.196899,2732,42.4,13
1/9/2019, 10:39:46 ,34.466098,-118.196853,2732,36.3,15
1/9/2019, 10:39:47 ,34.466156,-118.196807,2731,34.6,18
1/9/2019, 10:39:48 ,34.46622,-118.196754,2731,34.6,20
1/9/2019, 10:39:50 ,34.466373,-118.196624,2730,34.9,22
1/9/2019, 10:39:51 ,34.466461,-118.196548,2730,34.9,22
1/9/2019, 10:39:52 ,34.466548,-118.196472,2730,36.4,27
1/9/2019, 10:39:53 ,34.466644,-118.196388,2729,36.5,29
1/9/2019, 10:39:54 ,34.466743,-118.196304,2729,36.3,30
1/9/2019, 10:39:55 ,34.466842,-118.196212,2729,36.1,31
1/9/2019, 10:39:56 ,34.466949,-118.196121,2729,35.6,32
1/9/2019, 10:39:57 ,34.467056,-118.196029,2729,35.4,32
1/9/2019, 10:39:58 ,34.467163,-118.19593,2729,35.1,33
1/9/2019, 10:39:59 ,34.467273,-118.195838,2728,35.2,33
1/9/2019, 10:40:00 ,34.467388,-118.195739,2728,36,34
1/9/2019, 10:40:01 ,34.467498,-118.19564,2728,36.3,35
1/9/2019, 10:40:02 ,34.46762,-118.195533,2727,36.6,37
1/9/2019, 10:40:03 ,34.467742,-118.195419,2727,37.1,38
1/9/2019, 10:40:04 ,34.467864,-118.195304,2726,38.4,39
1/9/2019, 10:40:05 ,34.467994,-118.195175,2726,39.7,40
1/9/2019, 10:40:06 ,34.468116,-118.195045,2726,41.6,41
1/9/2019, 10:40:07 ,34.468238,-118.194908,2726,44.2,42
1/9/2019, 10:40:09 ,34.468479,-118.194595,2727,46.7,42
1/9/2019, 10:40:10 ,34.468593,-118.194435,2727,46.7,42
1/9/2019, 10:40:11 ,34.468711,-118.194267,2727,50.5,44
1/9/2019, 10:40:12 ,34.468826,-118.194099,2728,51.1,45
1/9/2019, 10:40:13 ,34.46894,-118.193923,2728,51.3,45
1/9/2019, 10:40:14 ,34.469055,-118.193748,2728,51.5,46
1/9/2019, 10:40:15 ,34.469173,-118.193572,2729,51.5,46
1/9/2019, 10:40:16 ,34.469291,-118.193389,2729,51.6,47
1/9/2019, 10:40:17 ,34.469409,-118.193206,2729,51.6,47
1/9/2019, 10:40:18 ,34.469528,-118.193031,2729,50.7,48
1/9/2019, 10:40:19 ,34.46965,-118.192848,2730,50.9,48
1/9/2019, 10:40:20 ,34.469772,-118.192665,2731,51.5,48
1/9/2019, 10:40:21 ,34.469894,-118.192481,2731,51.5,48
1/9/2019, 10:40:22 ,34.470012,-118.192291,2732,51.7,48
1/9/2019, 10:40:23 ,34.470134,-118.192108,2732,51.8,48
1/9/2019, 10:40:24 ,34.470252,-118.191925,2733,52.1,48
1/9/2019, 10:40:25 ,34.470371,-118.191734,2733,53.3,49
1/9/2019, 10:40:27 ,34.470596,-118.191337,2735,54.4,49
1/9/2019, 10:40:28 ,34.470703,-118.191131,2736,56.1,50
1/9/2019, 10:40:29 ,34.470809,-118.190925,2737,59.3,50
1/9/2019, 10:40:30 ,34.470905,-118.190711,2739,61.7,50
1/9/2019, 10:40:31 ,34.470996,-118.19049,2741,63.5,50
1/9/2019, 10:40:32 ,34.47108,-118.190269,2743,65.3,50
1/9/2019, 10:40:33 ,34.47116,-118.19004,2745,67.1,50
1/9/2019, 10:40:34 ,34.471233,-118.189811,2748,68.8,50
1/9/2019, 10:40:35 ,34.471298,-118.18959,2750,70.8,50
1/9/2019, 10:40:36 ,34.471359,-118.189353,2753,72.6,50
1/9/2019, 10:40:37 ,34.471412,-118.189125,2755,73.9,49
1/9/2019, 10:40:38 ,34.471462,-118.188888,2758,75.2,50
1/9/2019, 10:40:39 ,34.471511,-118.188652,2760,75.9,51
1/9/2019, 10:40:40 ,34.471561,-118.188407,2763,76.2,51
1/9/2019, 10:40:41 ,34.471607,-118.188163,2765,76.6,52
1/9/2019, 10:40:42 ,34.471652,-118.187911,2767,76.8,53
1/9/2019, 10:40:43 ,34.471698,-118.18766,2769,76.9,53
1/9/2019, 10:40:45 ,34.47179,-118.187149,2772,77.1,53
1/9/2019, 10:40:46 ,34.471839,-118.186904,2774,77,53
1/9/2019, 10:40:47 ,34.471885,-118.186653,2776,76.8,52
1/9/2019, 10:40:48 ,34.471931,-118.186408,2778,76.8,52
1/9/2019, 10:40:49 ,34.471981,-118.186164,2779,76.8,52
1/9/2019, 10:40:50 ,34.472026,-118.18592,2780,77.2,51
1/9/2019, 10:40:51 ,34.472068,-118.185676,2782,77.4,51
1/9/2019, 10:40:52 ,34.472114,-118.18544,2783,77.7,51
1/9/2019, 10:40:53 ,34.472156,-118.185203,2784,77.9,50
1/9/2019, 10:40:54 ,34.472198,-118.184967,2785,78.3,50
1/9/2019, 10:40:55 ,34.472236,-118.18473,2787,79.2,49
1/9/2019, 10:40:56 ,34.472267,-118.184501,2788,80.4,49
1/9/2019, 10:40:57 ,34.472297,-118.184265,2789,81.5,48
1/9/2019, 10:40:58 ,34.472316,-118.184036,2791,83.9,48
1/9/2019, 10:40:59 ,34.472328,-118.183807,2792,87.6,48
1/9/2019, 10:41:00 ,34.472328,-118.18357,2793,91.2,48
1/9/2019, 10:41:01 ,34.472312,-118.183334,2794,94,49
1/9/2019, 10:41:02 ,34.47229,-118.183097,2796,96.4,50
1/9/2019, 10:41:04 ,34.472229,-118.182601,2798,97.8,51
1/9/2019, 10:41:05 ,34.472194,-118.182342,2799,97.8,51
1/9/2019, 10:41:06 ,34.47216,-118.182083,2800,98.7,54
1/9/2019, 10:41:07 ,34.472126,-118.181816,2801,98.5,55
1/9/2019, 10:41:08 ,34.472091,-118.181549,2802,98.3,56
1/9/2019, 10:41:09 ,34.472061,-118.181274,2803,98.1,57
1/9/2019, 10:41:10 ,34.472026,-118.180999,2805,98,57
1/9/2019, 10:41:11 ,34.471996,-118.180725,2806,98,58
1/9/2019, 10:41:12 ,34.471958,-118.180442,2808,98.3,58
1/9/2019, 10:41:13 ,34.471923,-118.180168,2809,98.6,58
1/9/2019, 10:41:14 ,34.471889,-118.179885,2810,98.8,58
1/9/2019, 10:41:15 ,34.471855,-118.179611,2812,98.8,57
1/9/2019, 10:41:16 ,34.471817,-118.179336,2813,98.8,57
1/9/2019, 10:41:17 ,34.471782,-118.179061,2814,98.8,57
1/9/2019, 10:41:18 ,34.471748,-118.178787,2816,98.7,57
1/9/2019, 10:41:19 ,34.471714,-118.17852,2818,98.9,56
1/9/2019, 10:41:20 ,34.471683,-118.178253,2820,99.1,55
1/9/2019, 10:41:22 ,34.471618,-118.177742,2824,98.7,54
1/9/2019, 10:41:23 ,34.471591,-118.17749,2826,98,54
1/9/2019, 10:41:24 ,34.471569,-118.177246,2828,96.1,52
1/9/2019, 10:41:25 ,34.471553,-118.177001,2830,93.3,51
1/9/2019, 10:41:26 ,34.471549,-118.176765,2832,89.3,50
1/9/2019, 10:41:27 ,34.471565,-118.176521,2834,85.1,50
1/9/2019, 10:41:28 ,34.471595,-118.176284,2835,80.9,50
1/9/2019, 10:41:29 ,34.471637,-118.176048,2837,77.5,50
1/9/2019, 10:41:30 ,34.471694,-118.175811,2838,74,51
1/9/2019, 10:41:31 ,34.471763,-118.175582,2839,69.2,51
1/9/2019, 10:41:32 ,34.471855,-118.175354,2840,64.4,51
1/9/2019, 10:41:33 ,34.471954,-118.175132,2840,60.5,52
1/9/2019, 10:41:34 ,34.472076,-118.174919,2840,56.1,53
1/9/2019, 10:41:35 ,34.472209,-118.174713,2840,52,53
1/9/2019, 10:41:36 ,34.472354,-118.174522,2840,47.2,54
1/9/2019, 10:41:37 ,34.472518,-118.174339,2839,43.4,55
1/9/2019, 10:41:38 ,34.47269,-118.174163,2838,41.1,55
1/9/2019, 10:41:39 ,34.472869,-118.173988,2837,40.3,56
1/9/2019, 10:41:41 ,34.473217,-118.173645,2836,40.3,56
1/9/2019, 10:41:42 ,34.473392,-118.173469,2835,40.4,56
1/9/2019, 10:41:43 ,34.473564,-118.173301,2835,40.2,55
1/9/2019, 10:41:44 ,34.473731,-118.173126,2835,40.1,55
1/9/2019, 10:41:45 ,34.473903,-118.172958,2836,39.7,54
1/9/2019, 10:41:46 ,34.474071,-118.172798,2836,39.3,54
1/9/2019, 10:41:47 ,34.474239,-118.172637,2836,39.3,53
1/9/2019, 10:41:48 ,34.474407,-118.172477,2837,39.4,53
1/9/2019, 10:41:49 ,34.474567,-118.172317,2837,39.4,52
1/9/2019, 10:41:50 ,34.474727,-118.172164,2837,39.7,51
1/9/2019, 10:41:51 ,34.474887,-118.172004,2837,40.3,51
1/9/2019, 10:41:52 ,34.47504,-118.171844,2837,40.9,51
1/9/2019, 10:41:53 ,34.475196,-118.171676,2838,41.6,51
1/9/2019, 10:41:54 ,34.475353,-118.171508,2838,42,51
1/9/2019, 10:41:55 ,34.475505,-118.17134,2838,42.4,52
1/9/2019, 10:41:56 ,34.475662,-118.171173,2838,41.8,52
1/9/2019, 10:41:57 ,34.475818,-118.171005,2838,41,52
1/9/2019, 10:41:59 ,34.476139,-118.170677,2839,40.5,52
1/9/2019, 10:42:00 ,34.476303,-118.170516,2840,40.2,52
1/9/2019, 10:42:01 ,34.476467,-118.170341,2841,40.5,53
1/9/2019, 10:42:02 ,34.476627,-118.170173,2842,40.5,53
1/9/2019, 10:42:03 ,34.476791,-118.170013,2842,40.4,53
1/9/2019, 10:42:04 ,34.476951,-118.169837,2844,40.5,53
1/9/2019, 10:42:05 ,34.477115,-118.16967,2845,40.5,53
1/9/2019, 10:42:06 ,34.477275,-118.169509,2846,40.5,53
1/9/2019, 10:42:07 ,34.477436,-118.169342,2847,40.6,52
1/9/2019, 10:42:08 ,34.477596,-118.169181,2849,40.3,52
1/9/2019, 10:42:09 ,34.477745,-118.169021,2851,40.1,51
1/9/2019, 10:42:10 ,34.477897,-118.168869,2853,40.3,49
1/9/2019, 10:42:11 ,34.478046,-118.168716,2855,40.6,49
1/9/2019, 10:42:12 ,34.478191,-118.168571,2858,40.7,48
1/9/2019, 10:42:13 ,34.478332,-118.168418,2860,40.5,47
1/9/2019, 10:42:14 ,34.478469,-118.168281,2863,40.4,46
1/9/2019, 10:42:15 ,34.478603,-118.168136,2865,40.4,45
1/9/2019, 10:42:16 ,34.478733,-118.168006,2865,40.4,43
1/9/2019, 10:42:18 ,34.478965,-118.16777,2871,40.4,41
1/9/2019, 10:42:19 ,34.479064,-118.167663,2873,40.4,41
1/9/2019, 10:42:20 ,34.479141,-118.167587,2875,40,29
1/9/2019, 10:42:21 ,34.479206,-118.167518,2877,40.1,25
1/9/2019, 10:42:22 ,34.479259,-118.167465,2878,40.3,21
1/9/2019, 10:42:23 ,34.479301,-118.167427,2880,40.4,17
1/9/2019, 10:42:24 ,34.479331,-118.167388,2881,39.9,13
1/9/2019, 10:42:25 ,34.479343,-118.167373,2882,39.5,5
1/9/2019, 10:42:26 ,34.479343,-118.167366,2883,37.3,1
1/9/2019, 10:42:27 ,34.479339,-118.167373,2883,37.3,0
1/9/2019, 10:42:28 ,34.479339,-118.167373,2884,43.7,4
1/9/2019, 10:42:29 ,34.479339,-118.167373,2884,44.1,8
1/9/2019, 10:42:30 ,34.479373,-118.167335,2884,42.6,13
1/9/2019, 10:42:31 ,34.479423,-118.167282,2885,41.6,17
1/9/2019, 10:42:32 ,34.479484,-118.167221,2885,42.1,20
1/9/2019, 10:42:33 ,34.479553,-118.167137,2886,42.1,24
1/9/2019, 10:42:34 ,34.479637,-118.167053,2886,42.1,28
